gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
AP1AR,1.8399249557660047,0.8846659887750382,True,-0.4158174656827084,0.7380711109789782
AP1S3,0.7436414403226027,0.6823573279832197,True,0.6351860452302258,-1.3146334112784896
AP2M1,-0.5245063407992367,0.6625076358241861,True,0.7135648572032295,1.8709483486009195
AP2S1,-0.1289414569800028,0.6440447070948662,True,1.2745188885936485,1.1992265860246842
AP3D1,0.781180481746879,0.6864459246473062,True,-0.5394628917110178,0.0298555962962739
AP4E1,-0.3669994359321681,0.6524777561410379,True,-0.6311013257912088,0.5659070821693503
AP4M1,-0.6849918848272182,0.6763724201627961,True,-0.3741488125691242,0.9466987484346748
AP4S1,-0.42195149425777884,0.6555745045361695,True,-0.1860972903545194,-2.338319623166817
APAF1,-0.3859319476139075,0.6534959620135046,True,0.9735939145491788,-0.2500086317672743
APBA3,-0.12020231392480452,0.6438891854480627,True,-0.2487854214505654,-0.5526579966003675
APBB1,-0.31382370673124677,0.6498918084933243,True,-0.3732601751823637,0.8567202814172025
APBB1IP,-0.005118274139039808,0.6428590140521545,True,1.035999298139172,0.9542746573235408
APBB2,0.5665802954273828,0.6657866593690415,True,-0.2045314819789675,-0.5251535720136032
APCDD1,1.2412546675147722,0.7529080821162292,True,0.0303831809445052,0.7833625457266271
APEH,-0.9500884816945142,0.7073334373606134,True,0.8374917032647584,0.7354324979643052
APEX1,-0.7849933487544872,0.6868724683991989,True,1.315980777862742,1.365362201470593
APEX2,-0.2222816128438686,0.6463863653863194,True,0.1497107620436641,0.8622319566145197
APH1A,-0.453426352039714,0.657542532623146,True,0.7293401999408592,-0.0010010255520672
API5,-0.4495646973362521,0.6572934583636455,True,0.1784485195473541,0.160625582421766
APIP,-0.5736098546274695,0.6663591618089819,True,1.243235945502681,0.5249836542334374
APLF,0.998186150822682,0.7140268279781573,True,-0.4113297634471097,0.0348305918311082
APLN,-0.9273160684549769,0.704279649343914,True,0.8112998667780951,-0.3386963740034302
APLNR,-1.6995259931699847,0.8491706143900303,True,-0.635926861712879,0.6786156301103723
APLP2,-0.7564522719450543,0.6837300028379167,True,-2.3666720287461174,4.841705168270013
APOD,-0.39740211850824153,0.6541377459853457,True,2.0323159445585954,0.9773092331778108
APOE,-0.7316485192944961,0.6810935396989878,True,-0.7820697543916749,1.1518371509185934
APOLD1,-1.1150579581659177,0.7316681607192247,True,-1.283386664134877,0.0578895795512204
APOOL,-0.022697239181810915,0.6428939403333198,True,0.4258539770298546,0.8170712323202474
APP,0.7088647774505795,0.6787492337650043,True,-0.4831724948076973,0.4506573848580156
APPBP2,-1.0515653771996445,0.7218421244660737,True,-0.1862682155869217,-1.272192454943406
APRT,-0.3559854523977808,0.6519089744513467,True,3.674885794980964,2.319860168117834
APTX,-1.7004759261236315,0.8494013125232873,True,0.4152653227003702,-0.6146212659681171
AQP1,-2.4250057145043624,1.062903765384201,True,0.8052150877723808,1.1976229004249277
AQP11,0.9614173963416311,0.7088802435705944,True,1.1149244563498153,0.383358963370456
AQP4,-1.625203901399757,0.831520551508928,True,-0.6742248280920178,0.5322457411015663
AQR,0.8564536688017289,0.6952509204859959,True,-0.5228033881851208,0.4672300711131325
AR,0.3016784700771199,0.6493578499505765,True,-0.1088227082822556,-0.10145729685284
ARCN1,-0.8232011858265474,0.6912614423104453,True,0.2300958018411095,0.8554938678932281
ARF6,0.410603744338542,0.6548996739189166,True,-1.0195102837146957,0.5964156113409574
ARFGAP1,-0.19546840929293566,0.6455862785022508,True,-0.1239927654921975,-0.7268012221795048
