GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE210776__GSE95401,GSE210776__GSE279183,GSE95401__GSE279183,pooled_mouse__GSE279183,mean_within_mouse,mean_individual_mouse_human,within_minus_individual_cross,within_minus_pooled_cross,n_genes
0.47189682944362943,0.37535572566544273,0.03196827191425296,0.30908703502072254,0.0863426449332413,0.08769808112239198,0.08967886925025033,0.38544653004326496,0.06866966598996209,0.31677686405330285,0.29576766079301464,7574
0.2654488373699396,0.2677123545177023,0.048272475242164964,0.0004124544810281283,0.10904140363191754,0.015993372240249125,0.09244559566306498,0.17785788212289003,0.05776908370477721,0.12008879841811282,0.08541228645982504,7591
0.3154135375706988,0.1860452805162227,0.10398624209928178,-0.009787862101233226,0.1218872541205342,0.0684846435110587,0.139217731757401,0.1638903186618961,0.09811937991029156,0.06577093875160454,0.024672586904495114,7321
0.5767038217067518,0.3527056776150186,0.11110791740294036,0.29730395692902456,0.0776369164145455,0.16644470864757863,0.1527224737582381,0.4089044854169317,0.1183965141550215,0.2905079712619102,0.2561820116586936,7657
0.34885792661767945,0.4066348020570495,0.2096150113720007,0.20475097843886025,0.08559934536834508,0.1835428973380344,0.20867811000794914,0.32008123570452973,0.15958575135946007,0.16049548434506966,0.11140312569658059,7589
0.48663571739582073,0.3549215106084397,0.12690791259375708,0.20957400303285162,0.06167432044309841,0.16630759980099183,0.13815517686836068,0.3503770770123707,0.11829661094594912,0.23208046606642158,0.21222190014401002,7634
0.6096692218881923,0.35284903287816977,0.05230373602103362,0.3936951314978073,0.09207430422843245,0.16732242141471748,0.1331902750581112,0.45207112875472316,0.10390015388806118,0.348170974866662,0.31888085369661195,7567
0.48593867581388484,0.23422501513635602,-0.007437080799829296,0.36729130898169665,0.06101796024960538,0.10184102361209109,0.07981275001541747,0.36248499997731254,0.05180730102062239,0.3106776989566902,0.28267224996189505,7462
0.5264259622591614,0.19571600418150661,0.15556488642041763,0.11628014574383087,0.08127165462546297,0.16623354239015167,0.18834592776261055,0.27947403739483295,0.1343566944786774,0.14511734291615555,0.0911281096322224,7541
0.3043692837264897,0.20663266215245482,0.09145339184312355,0.02323785617377229,0.04956602932144409,0.004545715637335784,0.07097160817994828,0.17807993401757227,0.04852171226730114,0.12955822175027112,0.10710832583762399,7466
0.5163401651227661,0.3717738829313904,0.1347748771280641,0.1744261624450456,0.10972746614426723,0.10129350052283748,0.15337108841734945,0.3541800701664007,0.11526528126505627,0.23891478890134443,0.20080898174905124,7667
0.48520156786503643,0.39664534720470945,0.11400150588179142,0.23933600989606316,0.10894719552002878,0.1259457591964882,0.1576730786691931,0.37372764165526967,0.11629815353276947,0.2574294881225002,0.21605456298607656,7655
0.37306540579218606,0.21280859955912035,0.10888019968536168,0.005652117189704112,0.1353854152144326,-0.016065006254859727,0.10076799714850762,0.19717537418033684,0.0760668695483115,0.12110850463202534,0.09640737703182922,7537
0.5348252036004796,0.29096875231365427,0.1319276804024631,0.22027723039637626,0.08690142724235021,0.1656032039382247,0.17909165186473547,0.3486903954368367,0.1281441038610127,0.22054629157582403,0.16959874357210125,7551
0.5433470790776536,0.3773145660675585,0.11860290241285541,0.22062055823750518,0.07806865069570651,0.09011169805813603,0.11267945145559286,0.3804274011275724,0.09559441705556598,0.2848329840720064,0.26774794967197957,7650
0.30592013735660856,0.37332053341827975,0.02905505911448564,0.2439381532098548,0.11860741133515025,0.07104191444535177,0.10883304861854286,0.30772627466158103,0.07290146163166256,0.23482481302991848,0.19889322604303816,7557
0.2576773249261602,0.3735621815361062,0.12020817771673958,0.18225872181206107,0.07491452650568259,0.12039264326336878,0.14036980987821,0.2711660760914425,0.10517178249526365,0.16599429359617884,0.1307962662132325,7597
0.3230506314476207,0.4134674948330091,0.15645010637738918,0.1373029155536986,0.0633526156867732,0.14611290644320887,0.15893899211575613,0.2912736806114428,0.12197187616912375,0.16930180444231907,0.1323346884956867,7653
0.4519306321867131,0.27487753511038876,0.07496451219597694,0.16129056993855817,0.05714754484355443,0.1350080544038974,0.1257224770611812,0.2960329124118867,0.0890400371478096,0.20699287526407706,0.17031043535070547,7593
0.42779061583597205,0.34868313642339116,0.08823318083643897,0.138176483192991,0.06117755692190533,0.10264931603241745,0.11709745024439862,0.30488341181745143,0.08402001793025392,0.2208633938871975,0.18778596157305283,7652
0.2751180419381487,0.2209493182292438,0.16475929974581532,0.02314368730603409,0.071009583279464,0.10707674748870788,0.16744070551321363,0.17307034915780886,0.11428187683799573,0.05878847231981313,0.005629643644595228,7608
0.369339730394693,0.4061954891958404,0.13652573473618604,0.11010644324432117,0.0814919155047159,0.12884575291661682,0.16201668105341385,0.2952138876116182,0.11562113438583958,0.1795927532257786,0.13319720655820436,7646
0.5246336177104206,0.33450832408107817,0.11130198774090111,0.19586995017310832,0.08218181210288389,0.13873394647042211,0.148626779090657,0.351670630654869,0.11073924877140236,0.24093138188346663,0.20304385156421198,7683
0.3213933073753922,0.2744418361436959,0.0963705090219755,0.020846271638960558,0.09251998715356263,0.025741502363128638,0.11040907480669242,0.20556047171934955,0.07154399951288892,0.13401647220646062,0.09515139691265713,7655
