rho_pooled_mouse,rho_original_human,n_genes
-0.053982376041039115,-0.12364418000358467,6567.0
-0.041420098774055954,-0.008116455994145845,6592.0
0.003061195383144524,-0.012328262168868544,6594.0
0.0142501590421151,0.09923935713289285,6556.0
0.04505484360480764,0.1180593586412347,6576.0
-0.020989736875518188,0.04074708188766276,6584.0
-0.004958533492430923,-0.04218105366730593,6574.0
-0.026081238100869646,0.018662213700547044,6547.0
,,0.0
0.02819215919739339,-0.0008842543518351903,6566.0
-0.0055578485143298086,-0.08249640398734258,6582.0
0.03544354153589691,0.04367643033745832,6543.0
-0.01567591087334687,-0.0030625031566822885,6597.0
-0.08350281997916391,-0.11114301283144311,6589.0
-0.02174091684738449,-0.03480385531878498,6559.0
0.022098218976589666,0.0643441947076525,6600.0
-0.05476415122887131,-0.1109032753076569,6521.0
0.007893529937476395,0.02280092239105398,6590.0
0.04855300303884539,-0.053830588309684194,6602.0
-0.051296697832005335,-0.04150707171902681,6595.0
-0.0318985052809665,-0.10070436216551631,6572.0
0.05405138169141831,0.004902074352292417,6599.0
-0.01195556270826679,-0.04755799957075062,6546.0
-0.02963630071419721,-0.12840450061622471,6577.0
-0.04436885737789972,0.05217651610452308,6605.0
-0.015550985449151804,0.13199540397481097,6593.0
0.02148114603467967,-0.030060207290083837,6569.0
-0.034329486587984896,0.04181690348702128,6596.0
-0.011409611400696995,0.08397107303670896,6602.0
-0.061898502722640227,-0.11309972854309806,6606.0
-0.01727105318551815,-0.03792894069335507,6549.0
0.027407169915350832,0.03227814907771402,6581.0
0.0560440445924852,0.07637873730990356,6559.0
,,0.0
,,0.0
-0.026410105582897497,-0.040512920005074095,6597.0
0.012545437602301007,0.01943317690969661,6588.0
-0.06922984255223812,0.09699593267665836,6567.0
-0.07862741089280124,-0.05041805288714363,6598.0
-0.07259314260637958,-0.02576097002705244,6571.0
-0.05061135807288313,0.02705598388036008,6589.0
-0.006120018106151686,0.005631076139195836,6570.0
-0.007707835442689299,0.04546894418592983,6565.0
0.014605961122967217,0.07028117380197686,6593.0
0.03809126289881023,0.008764933724529396,6598.0
-0.040466605918681,-0.009541401010676234,6592.0
0.0028312895890620416,0.06849216687956934,6556.0
-0.01685654319008948,0.10866342278104055,6587.0
-0.04337822254695286,0.0913870894547064,6515.0
-0.10731193669496818,-0.035425350662803085,6579.0
0.012530067038212972,0.09087588125372423,6569.0
-0.02795494009103529,-0.02241179178876321,6447.0
0.019066943988712517,0.004344214416653662,6576.0
-0.09968460976408015,0.024772706442752205,6479.0
-0.07287229661549424,0.03762371331492693,6547.0
-0.0031751757301726265,0.0506718731093265,6514.0
-0.02539658700417046,-0.06813370231542167,6531.0
,,0.0
0.015369641994339277,0.08377112144821626,6606.0
0.007232360462940724,-0.06140600882293944,6568.0
-0.0873631270210651,-0.10390773741977821,6584.0
0.02337891050739942,0.1090041456933664,6576.0
,,0.0
-0.04893203713810122,0.10548082040240331,6502.0
-0.020133523212060446,0.1041220925255863,6604.0
-0.00044013768870689333,-0.031416216798702885,6561.0
-0.061288310768397636,-0.032224181229535194,6564.0
-0.11221578121920622,-0.015089152643650731,6581.0
-0.014335428067997922,0.07364175895418258,6527.0
