gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ANKZF1,0.29704888315240235,0.5406865032485074,True,0.5316965906985397,0.5499292496433972
ANO10,-0.8803570292812684,0.597919041583745,True,0.2324391995442542,-0.139602064918354
ANO8,-1.1268570842945345,0.6391505740353983,True,-0.5681997371788133,0.1200557543014091
ANPEP,-0.499056904884116,0.5540881495260428,True,0.249860917020674,0.1781962316706362
ANTXR1,-0.8778417416319902,0.5975505102792905,True,-0.8466842729580362,0.0519087029279778
ANTXR2,0.1046997001488738,0.5342468356009387,True,0.999061666119452,1.002703060706801
ANXA1,1.1968548800860834,0.6527051336654894,True,2.039269436331759,0.2515073090457924
ANXA11,-0.34859846627601954,0.5434600742241661,True,-0.7366680222989175,0.7544301163390453
ANXA3,0.0706144059239254,0.5337488661936657,True,-0.8175130551682379,0.6307399272872575
ANXA5,-0.18916914304640087,0.5363154137234092,True,-1.0895455401633187,0.7830884917391474
ANXA6,-1.0157897530122952,0.619319068527065,True,0.458835173701349,1.1356772646054998
ANXA7,-0.8645342663523736,0.5956182914747864,True,1.005105790443018,-1.7691395950338715
AP1AR,0.013492825394132133,0.5333485046947597,True,-0.4158174656827084,0.7380711109789782
AP2M1,0.07624148832139485,0.5338177303784551,True,0.7135648572032295,1.8709483486009195
AP2S1,-0.1954417847798722,0.5365164576031618,True,1.2745188885936485,1.1992265860246842
AP3D1,-0.34890416009647274,0.5434778427443854,True,-0.5394628917110178,0.0298555962962739
AP4E1,-1.2279505592875246,0.6589885480045454,True,-0.6311013257912088,0.5659070821693503
AP4M1,0.04360717563486387,0.5334917988139042,True,-0.3741488125691242,0.9466987484346748
AP4S1,-0.8603072669877537,0.5950107161359949,True,-0.1860972903545194,-2.338319623166817
APAF1,-0.47582892402754284,0.5522010970784341,True,0.9735939145491788,-0.2500086317672743
APBB1,0.4118472566118367,0.547468180231558,True,-0.3732601751823637,0.8567202814172025
APBB2,-1.9389024228810003,0.8466118837878178,True,-0.2045314819789675,-0.5251535720136032
APCDD1,-0.6857438172300373,0.5725203819057686,True,0.0303831809445052,0.7833625457266271
APEH,-0.3275706783749687,0.5422752124442531,True,0.8374917032647584,0.7354324979643052
APEX1,-0.8239778142036375,0.589911619858317,True,1.315980777862742,1.365362201470593
APEX2,-0.09924046227565396,0.5341540557793905,True,0.1497107620436641,0.8622319566145197
APH1A,-0.8211378289344022,0.5895222778422586,True,0.7293401999408592,-0.0010010255520672
API5,-0.33027979667389307,0.5424237286742457,True,0.1784485195473541,0.160625582421766
